IP,USUARIO,FECHA,METODO,CODIGORESPUESTA,TAMAOBJETO
19052205125,0,16052021062457,2,200,67
14476103165,0,16052021062548,2,200,20
19052205125,0,16052021062547,2,200,101
14476103165,0,16052021062659,2,200,20
19052205125,0,16052021062658,2,200,67
14476103165,0,16052021062749,2,200,20
19052205125,0,16052021062748,2,200,101
14476103165,0,16052021062900,2,200,20
19052205125,0,16052021062859,2,200,67
14476103165,0,16052021062950,2,200,20
19052205125,0,16052021062949,2,200,101
14476103165,0,16052021063043,2,200,20
19052205125,0,16052021063043,2,200,67
14476103165,0,16052021063056,2,200,20
19052205125,0,16052021063056,1,200,190829
19052205125,0,16052021063101,1,200,22
19052205125,0,16052021063101,1,200,489
19052205125,0,16052021063101,1,200,59002
19052205125,0,16052021063148,1,200,7536
14476103165,0,16052021063148,2,200,20
19052205125,0,16052021063148,2,200,1194
19052205125,0,16052021063149,1,200,36912
19052205125,0,16052021063149,1,200,14776
19052205125,0,16052021063149,1,200,12560
19052205125,0,16052021063156,1,200,3542
19052205125,0,16052021063156,2,200,654
19052205125,0,16052021063200,1,200,14442
19052205125,0,16052021063200,2,200,101
19052205125,0,16052021063200,2,200,231
14476103165,0,16052021063213,2,200,20
19052205125,0,16052021063212,2,200,36
19052205125,0,16052021063221,2,200,187
19052205125,0,16052021063222,1,200,237849
19052205125,0,16052021063227,1,200,688
19052205125,0,16052021063229,2,200,970
14476103165,0,16052021063256,3,200,0
14476103165,0,16052021063256,2,200,20
19052205125,0,16052021063255,2,200,101
19052205125,0,16052021063258,2,200,21
19052205125,0,16052021063258,1,200,28067
19052205125,0,16052021063300,2,200,67
19052205125,0,16052021063301,2,200,101
14476103165,0,16052021063305,2,200,20
19052205125,0,16052021063305,1,200,191569
19052205125,0,16052021063310,1,304,0
19052205125,0,16052021063310,1,200,22
19052205125,0,16052021063310,1,200,489
19052205125,0,16052021063310,1,200,59002
19052205125,0,16052021063328,1,200,666
19052205125,0,16052021063328,1,200,69
19052205125,0,16052021063337,1,200,688
19052205125,0,16052021063339,1,200,22
19052205125,0,16052021063340,1,200,22
19052205125,0,16052021063340,1,200,22
19052205125,0,16052021063341,1,200,22
19052205125,0,16052021063341,1,200,22
19052205125,0,16052021063345,2,201,275
19052205125,0,16052021063353,2,200,993
19052205125,0,16052021063356,1,200,28103
14476103165,0,16052021063357,3,200,0
14476103165,0,16052021063356,2,200,20
19052205125,0,16052021063356,2,200,21
19052205125,0,16052021063357,2,200,67
14476103165,0,16052021063409,2,200,20
19052205125,0,16052021063409,1,200,33750
19052205125,0,16052021063410,2,200,101
19052205125,0,16052021063432,2,200,1373
19052205125,0,16052021063442,2,200,1374
19052205125,0,16052021063458,2,200,1381
194518820,0,16052021063459,1,404,19647
14476103165,0,16052021063511,2,200,20
19052205125,0,16052021063511,2,200,67
19052205125,0,16052021063518,2,200,34079
19052205125,0,16052021063522,1,200,8139
19052205125,0,16052021063526,1,200,10273
19052205125,0,16052021063527,1,200,2984
19052205125,0,16052021063531,1,200,9088
19052205125,0,16052021063532,1,304,0
19052205125,0,16052021063556,1,200,34042
14476103165,0,16052021063611,2,200,20
19052205125,0,16052021063611,2,200,101
19052205125,0,16052021063616,2,200,21
19052205125,0,16052021063627,2,200,21
19052205125,0,16052021063635,2,200,34090
14476103165,0,16052021063738,2,200,20
19052205125,0,16052021063737,2,200,67
19052205125,0,16052021063738,2,200,101
19052205125,0,16052021063742,1,200,28102
19052205125,0,16052021063742,2,200,21
19052205125,0,16052021063743,2,200,67
19052205125,0,16052021063748,1,200,28000
19052205125,0,16052021063749,2,200,67
19052205125,0,16052021063750,1,200,190786
19052205125,0,16052021063754,1,200,22
19052205125,0,16052021063754,1,200,489
19052205125,0,16052021063754,1,200,195
19052205125,0,16052021063754,1,200,59002
19052205125,0,16052021063854,2,200,489
14476103165,0,16052021063855,2,200,20
19052205125,0,16052021063854,2,200,101
14476103165,0,16052021063933,2,200,20
19052205125,0,16052021063932,1,200,688
19052205125,0,16052021063934,2,200,903
19052205125,0,16052021063938,2,200,67
19052205125,0,16052021063950,1,200,29040
19052205125,0,16052021063953,1,200,1632
19052205125,0,16052021063955,2,200,101
19052205125,0,16052021063955,1,200,30694
19052205125,0,16052021064001,2,200,188
14476103165,0,16052021064017,2,200,20
19052205125,0,16052021064017,1,302,20
19052205125,0,16052021064019,1,200,29394
19052205125,0,16052021064023,1,200,30709
19052205125,0,16052021064031,2,200,1784
19052205125,0,16052021064046,2,200,8198
19052205125,0,16052021064050,2,200,2271
19052205125,0,16052021064053,2,200,774
19052205125,0,16052021064059,2,200,774
19052205125,0,16052021064101,2,200,1350
14476103165,0,16052021064108,2,200,20
19052205125,0,16052021064108,2,200,785
19052205125,0,16052021064126,2,200,67
19052205125,0,16052021064156,2,200,101
14476103165,0,16052021064224,2,200,20
19052205125,0,16052021064224,2,200,8115
19052205125,0,16052021064226,2,200,67
19052205125,0,16052021064253,2,200,230
19052205125,0,16052021064257,2,200,101
14476103165,0,16052021064315,2,200,20
19052205125,0,16052021064314,1,302,28
19052205125,0,16052021064316,1,200,32449
19052205125,0,16052021064317,1,200,2784
19052205125,0,16052021064317,1,200,31000
19052205125,0,16052021064318,1,200,68234
19052205125,0,16052021064317,1,200,109362
19052205125,0,16052021064319,1,200,9334
19052205125,0,16052021064319,1,200,46602
19052205125,0,16052021064319,1,200,4365
19052205125,0,16052021064319,1,200,4368
19052205125,0,16052021064319,1,200,8663
19052205125,0,16052021064319,1,200,450
19052205125,0,16052021064319,1,200,3781
19052205125,0,16052021064319,1,200,515
19052205125,0,16052021064319,1,200,626
19052205125,0,16052021064319,1,200,54598
19052205125,0,16052021064320,1,200,3780
19052205125,0,16052021064320,1,200,622
19052205125,0,16052021064320,1,200,5570
19052205125,0,16052021064320,1,200,7532
19052205125,0,16052021064320,1,200,8230
19052205125,0,16052021064320,2,200,22
19052205125,0,16052021064324,1,200,32089
19052205125,0,16052021064324,1,304,0
19052205125,0,16052021064324,1,304,0
19052205125,0,16052021064324,1,304,0
19052205125,0,16052021064325,1,304,0
19052205125,0,16052021064325,1,304,0
19052205125,0,16052021064325,1,304,0
19052205125,0,16052021064325,2,200,22
19052205125,0,16052021064325,2,200,67
19052205125,0,16052021064327,1,200,41448
19052205125,0,16052021064329,1,304,0
19052205125,0,16052021064329,1,304,0
19052205125,0,16052021064329,1,304,0
19052205125,0,16052021064329,1,304,0
19052205125,0,16052021064329,1,200,9383
19052205125,0,16052021064329,1,200,1016
19052205125,0,16052021064329,1,200,3656
19052205125,0,16052021064329,1,200,878
19052205125,0,16052021064329,1,200,1000
19052205125,0,16052021064329,1,200,1250
19052205125,0,16052021064329,1,200,1477
19052205125,0,16052021064329,1,200,2993
19052205125,0,16052021064329,1,200,3011
19052205125,0,16052021064329,1,200,5820
19052205125,0,16052021064329,1,200,1535
19052205125,0,16052021064329,1,200,18721
19052205125,0,16052021064329,1,304,0
19052205125,0,16052021064329,1,304,0
19052205125,0,16052021064329,1,200,1581
19052205125,0,16052021064329,1,200,1848
19052205125,0,16052021064329,1,200,1573
19052205125,0,16052021064330,1,200,1413
19052205125,0,16052021064330,1,200,1760
19052205125,0,16052021064330,1,200,1333
19052205125,0,16052021064330,1,200,1452
19052205125,0,16052021064330,1,200,1782
19052205125,0,16052021064330,1,200,1564
19052205125,0,16052021064330,1,200,7823
19052205125,0,16052021064330,1,200,1414
19052205125,0,16052021064330,1,200,1453
19052205125,0,16052021064330,1,200,1332
19052205125,0,16052021064330,1,200,1773
19052205125,0,16052021064330,2,200,22
19052205125,0,16052021064330,1,200,63610
19052205125,0,16052021064408,1,200,15852
19052205125,0,16052021064408,1,200,4017
19052205125,0,16052021064409,1,200,8624
19052205125,0,16052021064409,1,200,18824
19052205125,0,16052021064409,1,200,59016
14476103165,0,16052021064409,2,200,20
19052205125,0,16052021064408,2,200,124
19052205125,0,16052021064409,2,200,98
19052205125,0,16052021064412,2,200,101
19052205125,0,16052021064433,2,200,123
19052205125,0,16052021064434,2,200,98
14476103165,0,16052021064513,2,200,20
19052205125,0,16052021064512,2,200,101
19052205125,0,16052021064534,2,200,67
14476103165,0,16052021064614,2,200,20
19052205125,0,16052021064613,2,200,101
19052205125,0,16052021064635,2,200,67
14476103165,0,16052021064736,2,200,20
19052205125,0,16052021064735,2,200,67
14476103165,0,16052021064815,2,200,20
19052205125,0,16052021064814,2,200,101
19052205125,0,16052021064837,2,200,67
14476103165,0,16052021065016,2,200,20
19052205125,0,16052021065015,2,200,101
19052205125,0,16052021065037,2,200,67
14476103165,0,16052021065217,2,200,20
19052205125,0,16052021065216,2,200,101
19052205125,0,16052021065238,2,200,67
14476103165,0,16052021065340,2,200,20
19052205125,0,16052021065340,2,200,101
19052205125,0,16052021065341,2,200,67
14476103165,0,16052021065443,2,200,20
19052205125,0,16052021065442,2,200,67
14476103165,0,16052021065541,2,200,20
19052205125,0,16052021065540,2,200,101
19052205125,0,16052021065542,2,200,67
14476103165,0,16052021065643,2,200,20
19052205125,0,16052021065642,2,200,67
14476103165,0,16052021065742,2,200,20
19052205125,0,16052021065741,2,200,101
19052205125,0,16052021065742,2,200,67
14476103165,0,16052021065843,2,200,20
19052205125,0,16052021065842,2,200,67
19052205125,0,16052021065942,2,200,67
14476103165,0,16052021065943,2,200,20
19052205125,0,16052021065942,2,200,101
14476103165,0,16052021070042,2,200,20
19052205125,0,16052021070042,2,200,67
14476103165,0,16052021070143,2,200,20
19052205125,0,16052021070142,2,200,67
19052205125,0,16052021070143,2,200,101
19052205125,0,16052021070151,2,302,20
19052205125,0,16052021070153,1,304,0
19052205125,0,16052021070152,1,200,43242
19052205125,0,16052021070153,1,304,0
19052205125,0,16052021070153,1,304,0
19052205125,0,16052021070154,1,304,0
19052205125,0,16052021070154,1,304,0
19052205125,0,16052021070154,1,304,0
19052205125,0,16052021070154,1,304,0
19052205125,0,16052021070154,1,304,0
19052205125,0,16052021070154,1,304,0
19052205125,0,16052021070154,1,304,0
19052205125,0,16052021070154,1,304,0
19052205125,0,16052021070154,1,304,0
19052205125,0,16052021070154,1,304,0
19052205125,0,16052021070154,1,304,0
19052205125,0,16052021070154,1,304,0
19052205125,0,16052021070154,1,304,0
19052205125,0,16052021070154,1,304,0
19052205125,0,16052021070154,1,304,0
19052205125,0,16052021070154,1,304,0
19052205125,0,16052021070154,1,304,0
19052205125,0,16052021070154,1,304,0
19052205125,0,16052021070154,1,304,0
19052205125,0,16052021070154,1,304,0
19052205125,0,16052021070154,1,304,0
19052205125,0,16052021070154,1,304,0
19052205125,0,16052021070154,1,304,0
19052205125,0,16052021070154,1,304,0
19052205125,0,16052021070155,1,304,0
19052205125,0,16052021070154,2,200,77
19052205125,0,16052021070154,1,200,21
14476103165,0,16052021070209,2,200,20
19052205125,0,16052021070209,1,200,28723
19052205125,0,16052021070211,2,200,77
19052205125,0,16052021070211,2,200,67
19052205125,0,16052021070227,2,200,67
19052205125,0,16052021070230,1,200,38733
19052205125,0,16052021070232,1,200,27175
19052205125,0,16052021070232,1,200,3785
19052205125,0,16052021070232,1,200,15185
19052205125,0,16052021070231,1,200,103949
19052205125,0,16052021070233,1,200,13451
19052205125,0,16052021070233,1,200,15529
19052205125,0,16052021070233,1,200,747
19052205125,0,16052021070233,1,200,518
19052205125,0,16052021070233,2,200,77
19052205125,0,16052021070248,2,302,20
19052205125,0,16052021070249,1,200,38986
19052205125,0,16052021070250,2,200,77
19052205125,0,16052021070250,1,200,21
19052205125,0,16052021070255,2,200,67
14476103165,0,16052021070308,2,200,20
19052205125,0,16052021070308,1,200,8399
19052205125,0,16052021070309,1,200,2140
19052205125,0,16052021070309,2,200,21
19052205125,0,16052021070330,1,200,18693
19052205125,0,16052021070329,1,200,92267
19052205125,0,16052021070332,1,200,16755
19052205125,0,16052021070344,2,200,101
19052205125,0,16052021070351,2,200,67
14476103165,0,16052021070407,2,200,20
662496476,0,16052021070406,1,301,20
19052205125,0,16052021070408,2,200,17007
662497064,0,16052021070408,1,200,6791
19052205125,0,16052021070409,1,304,0
662496472,0,16052021070414,1,301,20
662497094,0,16052021070415,1,200,6791
19052205125,0,16052021070417,2,200,16763
19052205125,0,16052021070426,2,200,17223
19052205125,0,16052021070431,2,200,67
19052205125,0,16052021070433,2,200,16797
662497094,0,16052021070436,2,200,166
662497094,0,16052021070438,2,200,166
19052205125,0,16052021070445,2,200,18323
19052205125,0,16052021070446,1,200,9999
19052205125,0,16052021070446,1,200,2862
19052205125,0,16052021070446,1,200,77160
19052205125,0,16052021070507,2,200,122
19052205125,0,16052021070532,2,200,67
14476103165,0,16052021070553,2,200,20
19052205125,0,16052021070552,2,200,67
19052205125,0,16052021070553,2,200,17010
19052205125,0,16052021070554,1,304,0
19052205125,0,16052021070607,2,200,108
19052205125,0,16052021070607,2,200,16866
19052205125,0,16052021070617,2,200,16865
19052205125,0,16052021070618,1,304,0
19052205125,0,16052021070627,2,200,17398
19052205125,0,16052021070631,2,200,67
19052205125,0,16052021070650,2,200,114
19052205125,0,16052021070732,2,200,67
14476103165,0,16052021070754,2,200,20
19052205125,0,16052021070753,2,200,67
14476103165,0,16052021070826,2,200,20
19052205125,0,16052021070826,2,200,1408
19052205125,0,16052021070827,1,304,0
14476103165,0,16052021070832,2,200,20
19052205125,0,16052021070832,2,200,67
19052205125,0,16052021070831,2,200,575
19052205125,0,16052021070834,1,200,13658
19052205125,0,16052021070835,2,200,17400
19052205125,0,16052021070836,1,304,0
19052205125,0,16052021070836,1,200,75652
19052205125,0,16052021070844,2,200,158
19052205125,0,16052021070844,2,200,166
19052205125,0,16052021070849,2,200,118
19052205125,0,16052021070859,2,200,173
19052205125,0,16052021070915,2,200,126
19052205125,0,16052021070916,2,200,166
19052205125,0,16052021070917,2,200,144
19052205125,0,16052021070921,2,404,67
14476103165,0,16052021070922,2,200,20
19052205125,0,16052021070921,1,200,8998
19052205125,0,16052021070923,1,304,0
19052205125,0,16052021070923,1,304,0
19052205125,0,16052021070939,1,200,39608
19052205125,0,16052021070940,1,304,0
19052205125,0,16052021070940,1,304,0
19052205125,0,16052021070941,1,304,0
19052205125,0,16052021070941,1,304,0
19052205125,0,16052021070941,2,200,77
19052205125,0,16052021070946,1,200,37467
19052205125,0,16052021070948,2,200,126
19052205125,0,16052021070948,2,200,77
19052205125,0,16052021070954,2,200,67
19052205125,0,16052021070955,2,200,125
19052205125,0,16052021070956,2,200,274
14476103165,0,16052021071042,2,200,20
19052205125,0,16052021071041,2,200,67
19052205125,0,16052021071055,2,200,67
19052205125,0,16052021071055,2,200,67
14476103165,0,16052021071142,2,200,20
19052205125,0,16052021071141,2,200,67
19052205125,0,16052021071156,2,200,67
19052205125,0,16052021071156,2,200,124
19052205125,0,16052021071158,2,200,101
14476103165,0,16052021071223,2,200,20
19052205125,0,16052021071222,2,200,21
19052205125,0,16052021071242,2,200,67
19052205125,0,16052021071256,2,200,67
19052205125,0,16052021071257,2,200,67
14476103165,0,16052021071333,2,200,20
19052205125,0,16052021071333,1,200,9706
19052205125,0,16052021071335,1,304,0
19052205125,0,16052021071335,1,304,0
19052205125,0,16052021071335,1,304,0
19052205125,0,16052021071335,1,304,0
19052205125,0,16052021071335,1,304,0
19052205125,0,16052021071334,2,200,21
19052205125,0,16052021071335,2,200,166
19052205125,0,16052021071343,1,200,1372
19052205125,0,16052021071343,2,200,67
19052205125,0,16052021071348,2,302,20
19052205125,0,16052021071349,1,200,38786
19052205125,0,16052021071350,1,304,0
19052205125,0,16052021071350,1,304,0
